master_position,instance_id,instance_text,chunk_id
00:00:00:002,spa:01:01:14:055,;,spa_chk_00002
01:01:14:047,spa:01:01:14:056,y,spa_chk_00024
01:01:14:048,spa:01:01:14:057,porque,spa_chk_00025
01:01:14:049,spa:01:01:14:058,eres,spa_chk_00026
01:01:14:050,spa:01:01:14:059,misericordioso,spa_chk_00027
00:00:00:002,spa:01:01:14:060,",",spa_chk_00002
01:01:14:051,spa:01:01:14:061,no dejarás,spa_chk_00029
01:01:15:058,spa:01:01:14:062,perecer,spa_chk_00030
01:01:14:052,spa:01:01:14:063,a los,spa_chk_00031
01:01:14:053,spa:01:01:14:064,que,spa_chk_00032
01:01:14:054,spa:01:01:14:065,acudan,spa_chk_00033
01:01:14:055,spa:01:01:14:066,a,spa_chk_00034
01:01:14:056,spa:01:01:14:067,ti,spa_chk_00035
00:00:00:002,spa:01:01:14:068,!,spa_chk_00002
01:01:15:002,spa:01:01:15:001,Así,spa_chk_00037
00:00:00:002,spa:01:01:15:002,se expresaba,spa_chk_00038
01:01:15:006,spa:01:01:15:003,mi padre,spa_chk_00039
01:01:15:007,spa:01:01:15:004,en,spa_chk_00040
01:01:15:008,spa:01:01:15:005,alabanzas,spa_chk_00041
01:01:15:009,spa:01:01:15:006,a,spa_chk_00042
01:01:15:010,spa:01:01:15:007,su Dios,spa_chk_00043
00:00:00:002,spa:01:01:15:008,;,spa_chk_00002
01:01:15:011,spa:01:01:15:009,por que,spa_chk_00045
01:01:15:012,spa:01:01:15:010,su alma,spa_chk_00046
01:01:15:013,spa:01:01:15:011,se regocijaba,spa_chk_00047
01:01:15:014,spa:01:01:15:012,y,spa_chk_00048
01:01:15:016,spa:01:01:15:013,todo,spa_chk_00049
01:01:15:015,spa:01:01:15:014,su,spa_chk_00050
01:01:15:017,spa:01:01:15:015,corazón,spa_chk_00051
01:01:15:018,spa:01:01:15:016,estaba,spa_chk_00052
01:01:15:019,spa:01:01:15:017,henchido,spa_chk_00053
01:01:15:020,spa:01:01:15:018,a causa,spa_chk_00054
01:01:15:021,spa:01:01:15:019,de,spa_chk_00055
01:01:15:022,spa:01:01:15:020,las cosas,spa_chk_00056
01:01:15:023,spa:01:01:15:021,que,spa_chk_00057
01:01:15:024,spa:01:01:15:022,había visto,spa_chk_00058
00:00:00:002,spa:01:01:15:023,",",spa_chk_00002
01:01:15:025,spa:01:01:15:024,sí,spa_chk_00060
00:00:00:002,spa:01:01:15:025,",",spa_chk_00002
01:01:15:026,spa:01:01:15:026,que,spa_chk_00062
01:01:15:027,spa:01:01:15:027,el Señor,spa_chk_00063
01:01:15:028,spa:01:01:15:028,le había mostrado,spa_chk_00064
00:00:00:002,spa:01:01:15:029,.,spa_chk_00002
01:01:16:001,spa:01:01:16:001,Y,spa_chk_00066
01:01:16:003,spa:01:01:16:002,yo,spa_chk_00067
00:00:00:002,spa:01:01:16:003,",",spa_chk_00002
01:01:16:004,spa:01:01:16:004,Nefi,spa_chk_00069
00:00:00:002,spa:01:01:16:005,",",spa_chk_00002
01:01:16:005,spa:01:01:16:006,no doy,spa_chk_00071
01:01:16:007,spa:01:01:16:007,cuenta,spa_chk_00072
01:01:16:008,spa:01:01:16:008,completa,spa_chk_00073
01:01:16:009,spa:01:01:16:009,de,spa_chk_00074
01:01:16:010,spa:01:01:16:010,lo,spa_chk_00075
01:01:16:011,spa:01:01:16:011,que,spa_chk_00076
01:01:16:012,spa:01:01:16:012,mi padre,spa_chk_00077
01:01:16:013,spa:01:01:16:013,ha escrito,spa_chk_00078
00:00:00:002,spa:01:01:16:014,",",spa_chk_00002
01:01:16:014,spa:01:01:16:015,porque,spa_chk_00080
01:01:16:015,spa:01:01:16:016,ha escrito,spa_chk_00081
01:01:16:016,spa:01:01:16:017,muchas,spa_chk_00082
01:01:16:017,spa:01:01:16:018,cosas,spa_chk_00083
01:01:16:018,spa:01:01:16:019,que,spa_chk_00084
01:01:16:019,spa:01:01:16:020,vio,spa_chk_00085
01:01:16:020,spa:01:01:16:021,en,spa_chk_00086
01:01:16:021,spa:01:01:16:022,visiones,spa_chk_00087
01:01:16:022,spa:01:01:16:023,y,spa_chk_00088
01:01:16:024,spa:01:01:16:024,sueños,spa_chk_00089
00:00:00:002,spa:01:01:16:025,;,spa_chk_00002
01:01:16:025,spa:01:01:16:026,y,spa_chk_00091
01:01:16:028,spa:01:01:16:027,ha escrito,spa_chk_00092
01:01:16:027,spa:01:01:16:028,también,spa_chk_00093
01:01:16:029,spa:01:01:16:029,muchas,spa_chk_00094
01:01:16:030,spa:01:01:16:030,cosas,spa_chk_00095
01:01:16:031,spa:01:01:16:031,que,spa_chk_00096
01:01:16:032,spa:01:01:16:032,profetizó,spa_chk_00097
01:01:16:033,spa:01:01:16:033,y,spa_chk_00098
01:01:16:034,spa:01:01:16:034,habló,spa_chk_00099
01:01:16:035,spa:01:01:16:035,a,spa_chk_00100
01:01:16:036,spa:01:01:16:036,sus hijos,spa_chk_00101
00:00:00:002,spa:01:01:16:037,",",spa_chk_00002
01:01:16:037,spa:01:01:16:038,de,spa_chk_00103
01:01:16:038,spa:01:01:16:039,las que,spa_chk_00104
01:01:16:039,spa:01:01:16:040,no daré,spa_chk_00105
01:01:16:042,spa:01:01:16:041,cuenta,spa_chk_00106
01:01:16:041,spa:01:01:16:042,entera,spa_chk_00107
00:00:00:002,spa:01:01:16:043,",",spa_chk_00002
01:01:17:001,spa:01:01:17:001,sino que,spa_chk_00109
01:01:17:002,spa:01:01:17:002,haré,spa_chk_00110
01:01:17:003,spa:01:01:17:003,una relación,spa_chk_00111
01:01:17:004,spa:01:01:17:004,de,spa_chk_00112
01:01:17:005,spa:01:01:17:005,los hechos,spa_chk_00113
01:01:17:006,spa:01:01:17:006,de,spa_chk_00114
01:01:17:007,spa:01:01:17:007,mi vida,spa_chk_00115
00:00:00:002,spa:01:01:17:008,.,spa_chk_00002
01:01:17:008,spa:01:01:17:009,He aqui,spa_chk_00117
00:00:00:002,spa:01:01:17:010,",",spa_chk_00002
01:01:17:009,spa:01:01:17:011,haré,spa_chk_00119
01:01:17:010,spa:01:01:17:012,un compendio,spa_chk_00120
01:01:17:011,spa:01:01:17:013,de,spa_chk_00121
01:01:17:012,spa:01:01:17:014,los anales,spa_chk_00122
01:01:17:013,spa:01:01:17:015,de,spa_chk_00123
01:01:17:014,spa:01:01:17:016,mi padre,spa_chk_00124
01:01:17:015,spa:01:01:17:017,sobre,spa_chk_00125
01:01:17:016,spa:01:01:17:018,planchas,spa_chk_00126
01:01:17:017,spa:01:01:17:019,que,spa_chk_00127
01:01:17:018,spa:01:01:17:020,he preparado,spa_chk_00128
01:01:17:019,spa:01:01:17:021,con,spa_chk_00129
01:01:17:020,spa:01:01:17:022,mis,spa_chk_00130
01:01:17:021,spa:01:01:17:023,propias,spa_chk_00131
01:01:17:022,spa:01:01:17:024,manos,spa_chk_00132
00:00:00:002,spa:01:01:17:025,;,spa_chk_00002
01:01:17:023,spa:01:01:17:026,por tanto,spa_chk_00134
00:00:00:002,spa:01:01:17:027,",",spa_chk_00002
01:01:17:024,spa:01:01:17:028,depués que,spa_chk_00136
01:01:17:026,spa:01:01:17:029,los,spa_chk_00137
01:01:17:025,spa:01:01:17:030,haya compendiado,spa_chk_00138
00:00:00:002,spa:01:01:17:031,",",spa_chk_00002
01:01:17:030,spa:01:01:17:032,escribiré,spa_chk_00140
01:01:17:031,spa:01:01:17:033,la historia,spa_chk_00001
01:01:17:032,spa:01:01:17:034,de,spa_chk_00139
01:01:17:033,spa:01:01:17:035,mi,spa_chk_00003
01:01:17:034,spa:01:01:17:036,propia,spa_chk_00004
01:01:17:035,spa:01:01:17:037,vida,spa_chk_00005
00:00:00:002,spa:01:01:17:038,.,spa_chk_00002
01:01:18:001,spa:01:01:18:001,Por lo tanto,spa_chk_00007
00:00:00:002,spa:01:01:18:002,",",spa_chk_00002
01:01:18:002,spa:01:01:18:003,quisiera,spa_chk_00009
01:01:18:003,spa:01:01:18:004,que,spa_chk_00010
01:01:18:004,spa:01:01:18:005,supieseis,spa_chk_00011
01:01:18:005,spa:01:01:18:006,que,spa_chk_00012
01:01:18:006,spa:01:01:18:007,después que,spa_chk_00013
01:01:18:007,spa:01:01:18:008,el Señor,spa_chk_00014
01:01:18:008,spa:01:01:18:009,hubo mostrado,spa_chk_00015
01:01:18:012,spa:01:01:18:010,a,spa_chk_00016
01:01:18:013,spa:01:01:18:011,mi padre,spa_chk_00017
01:01:18:014,spa:01:01:18:012,Lehi,spa_chk_00018
01:01:18:009,spa:01:01:18:013,tantas,spa_chk_00019
01:01:18:011,spa:01:01:18:014,cosas,spa_chk_00020
01:01:18:010,spa:01:01:18:015,maravillosas,spa_chk_00021
00:00:00:002,spa:01:01:18:016,",",spa_chk_00002
01:01:18:015,spa:01:01:18:017,sí,spa_chk_00023
00:00:00:002,spa:01:01:18:018,",",spa_chk_00002
01:01:18:016,spa:01:01:18:019,con respecto a,spa_chk_00025
01:01:18:017,spa:01:01:18:020,la destrucción,spa_chk_00026
01:01:18:018,spa:01:01:18:021,de,spa_chk_00027
01:01:18:019,spa:01:01:18:022,Jerusalén,spa_chk_00028
00:00:00:002,spa:01:01:18:023,",",spa_chk_00002
01:01:18:020,spa:01:01:18:024,he aquí,spa_chk_00030
00:00:00:002,spa:01:01:18:025,",",spa_chk_00002
01:01:18:021,spa:01:01:18:026,mi padre salió,spa_chk_00032
01:01:18:022,spa:01:01:18:027,entre,spa_chk_00033
01:01:18:023,spa:01:01:18:028,el pueblo,spa_chk_00034
01:01:18:024,spa:01:01:18:029,y,spa_chk_00035
01:01:18:025,spa:01:01:18:030,empezó,spa_chk_00036
01:01:18:026,spa:01:01:18:031,a,spa_chk_00037
01:01:18:027,spa:01:01:18:032,profetizar,spa_chk_00038
01:01:18:028,spa:01:01:18:033,y,spa_chk_00039
01:01:18:029,spa:01:01:18:034,a,spa_chk_00040
01:01:18:030,spa:01:01:18:035,declararles,spa_chk_00041
01:01:18:033,spa:01:01:18:036,concerniente a,spa_chk_00042
01:01:18:034,spa:01:01:18:037,lo,spa_chk_00043
01:01:18:035,spa:01:01:18:038,que,spa_chk_00044
01:01:18:036,spa:01:01:18:039,él había,spa_chk_00045
01:01:18:038,spa:01:01:18:040,visto,spa_chk_00046
01:01:18:039,spa:01:01:18:041,y,spa_chk_00047
01:01:18:040,spa:01:01:18:042,oído,spa_chk_00048
00:00:00:002,spa:01:01:18:043,.,spa_chk_00002
01:01:19:001,spa:01:01:19:001,Y,spa_chk_00050
01:01:19:002,spa:01:01:19:002,aconteció,spa_chk_00051
01:01:19:003,spa:01:01:19:003,que,spa_chk_00052
01:01:19:004,spa:01:01:19:004,los judíos,spa_chk_00053
01:01:19:005,spa:01:01:19:005,se burlaron de él,spa_chk_00054
01:01:19:006,spa:01:01:19:006,por,spa_chk_00055
01:01:19:008,spa:01:01:19:007,las cosas,spa_chk_00056
01:01:19:009,spa:01:01:19:008,que,spa_chk_00057
01:01:19:010,spa:01:01:19:009,testificó,spa_chk_00058
01:01:19:011,spa:01:01:19:010,de,spa_chk_00059
01:01:19:012,spa:01:01:19:011,ellos,spa_chk_00060
00:00:00:002,spa:01:01:19:012,",",spa_chk_00002
01:01:19:013,spa:01:01:19:013,porque,spa_chk_00062
01:01:19:015,spa:01:01:19:014,verdaderamente,spa_chk_00063
01:01:19:016,spa:01:01:19:015,les testificó,spa_chk_00064
01:01:19:017,spa:01:01:19:016,de,spa_chk_00065
01:01:19:018,spa:01:01:19:017,sus maldades,spa_chk_00066
01:01:19:019,spa:01:01:19:018,y,spa_chk_00067
01:01:19:020,spa:01:01:19:019,abominaciones,spa_chk_00068
00:00:00:002,spa:01:01:19:020,;,spa_chk_00002
01:01:19:021,spa:01:01:19:021,y,spa_chk_00070
01:01:19:022,spa:01:01:19:022,les dio testimonio,spa_chk_00071
01:01:19:023,spa:01:01:19:023,de que,spa_chk_00072
01:01:19:024,spa:01:01:19:024,las cosas,spa_chk_00073
01:01:19:025,spa:01:01:19:025,que,spa_chk_00074
01:01:19:026,spa:01:01:19:026,había visto,spa_chk_00075
01:01:19:027,spa:01:01:19:027,y,spa_chk_00076
01:01:19:028,spa:01:01:19:028,oído,spa_chk_00077
00:00:00:002,spa:01:01:19:029,",",spa_chk_00002
01:01:19:030,spa:01:01:19:030,así como,spa_chk_00079
01:01:19:031,spa:01:01:19:031,las cosas,spa_chk_00080
01:01:19:032,spa:01:01:19:032,que,spa_chk_00081
01:01:19:033,spa:01:01:19:033,había leído,spa_chk_00082
01:01:19:034,spa:01:01:19:034,en,spa_chk_00083
01:01:19:035,spa:01:01:19:035,el libro,spa_chk_00084
00:00:00:002,spa:01:01:19:036,",",spa_chk_00002
01:01:19:036,spa:01:01:19:037,manifestaban,spa_chk_00086
01:01:19:037,spa:01:01:19:038,claramente,spa_chk_00087
01:01:19:039,spa:01:01:19:039,la venida,spa_chk_00088
01:01:19:040,spa:01:01:19:040,de,spa_chk_00089
01:01:19:041,spa:01:01:19:041,un Mesías,spa_chk_00090
01:01:19:042,spa:01:01:19:042,y,spa_chk_00091
01:01:19:043,spa:01:01:19:043,también,spa_chk_00092
01:01:19:044,spa:01:01:19:044,la redención,spa_chk_00093
01:01:19:046,spa:01:01:19:045,del mundo,spa_chk_00094
00:00:00:002,spa:01:01:19:046,.,spa_chk_00002
01:01:20:001,spa:01:01:20:001,Y,spa_chk_00096
01:01:20:002,spa:01:01:20:002,cuando,spa_chk_00097
01:01:20:003,spa:01:01:20:003,los judíos,spa_chk_00098
01:01:20:004,spa:01:01:20:004,oyeron,spa_chk_00099
01:01:20:005,spa:01:01:20:005,esto,spa_chk_00100
00:00:00:002,spa:01:01:20:006,",",spa_chk_00002
01:01:20:007,spa:01:01:20:007,se irritaron,spa_chk_00102
01:01:20:008,spa:01:01:20:008,contra,spa_chk_00103
01:01:20:009,spa:01:01:20:009,él,spa_chk_00104
00:00:00:002,spa:01:01:20:010,",",spa_chk_00002
01:01:20:010,spa:01:01:20:011,sí,spa_chk_00106
00:00:00:002,spa:01:01:20:012,",",spa_chk_00002
01:01:20:011,spa:01:01:20:013,tal,spa_chk_00108
01:01:20:012,spa:01:01:20:014,como,spa_chk_00109
01:01:20:013,spa:01:01:20:015,contra,spa_chk_00110
01:01:20:014,spa:01:01:20:016,los profetas,spa_chk_00111
01:01:20:015,spa:01:01:20:017,de,spa_chk_00112
01:01:20:016,spa:01:01:20:018,la antiguedad,spa_chk_00113
00:00:00:002,spa:01:01:20:019,",",spa_chk_00002
01:01:20:017,spa:01:01:20:020,a quienes,spa_chk_00115
01:01:20:018,spa:01:01:20:021,habían echado fuera,spa_chk_00116
00:00:00:002,spa:01:01:20:022,",",spa_chk_00002
01:01:20:019,spa:01:01:20:023,y,spa_chk_00118
01:01:20:020,spa:01:01:20:024,apedreado,spa_chk_00119
00:00:00:002,spa:01:01:20:025,",",spa_chk_00002
01:01:20:021,spa:01:01:20:026,y,spa_chk_00121
01:01:20:022,spa:01:01:20:027,matado,spa_chk_00122
00:00:00:002,spa:01:01:20:028,;,spa_chk_00002
01:01:20:023,spa:01:01:20:029,y,spa_chk_00124
01:01:20:026,spa:01:01:20:030,procuraron,spa_chk_00125
01:01:20:025,spa:01:01:20:031,también,spa_chk_00126
01:01:20:029,spa:01:01:20:032,quitarle,spa_chk_00127
01:01:20:027,spa:01:01:20:033,la vida,spa_chk_00128
00:00:00:002,spa:01:01:20:034,.,spa_chk_00002
01:01:20:030,spa:01:01:20:035,Pero,spa_chk_00130
01:01:20:031,spa:01:01:20:036,he aquí,spa_chk_00131
00:00:00:002,spa:01:01:20:037,",",spa_chk_00002
01:01:20:032,spa:01:01:20:038,yo,spa_chk_00133
00:00:00:002,spa:01:01:20:039,",",spa_chk_00002
01:01:20:033,spa:01:01:20:040,Nefi,spa_chk_00135
00:00:00:002,spa:01:01:20:041,",",spa_chk_00002
01:01:20:034,spa:01:01:20:042,os mostraré,spa_chk_00137
01:01:20:035,spa:01:01:20:043,que,spa_chk_00138
01:01:20:036,spa:01:01:20:044,las,spa_chk_00139
01:01:20:037,spa:01:01:20:045,tiernas,spa_chk_00140
01:01:20:038,spa:01:01:20:046,misericordias,spa_chk_00001
01:01:20:040,spa:01:01:20:047,del Señor,spa_chk_00136
01:01:20:041,spa:01:01:20:048,se extienden,spa_chk_00003
01:01:20:042,spa:01:01:20:049,sobre,spa_chk_00004
01:01:20:043,spa:01:01:20:050,todos,spa_chk_00005
01:01:20:044,spa:01:01:20:051,aquellos,spa_chk_00006
01:01:20:045,spa:01:01:20:052,que,spa_chk_00007
00:00:00:002,spa:01:01:20:053,",",spa_chk_00002
01:01:20:047,spa:01:01:20:054,a causa,spa_chk_00009
01:01:20:048,spa:01:01:20:055,de,spa_chk_00010
01:01:20:049,spa:01:01:20:056,su fe,spa_chk_00011
00:00:00:002,spa:01:01:20:057,",",spa_chk_00002
01:01:20:046,spa:01:01:20:058,él ha escogido,spa_chk_00013
00:00:00:002,spa:01:01:20:059,",",spa_chk_00002
01:01:20:050,spa:01:01:20:060,para,spa_chk_00015
01:01:20:051,spa:01:01:20:061,hacerlos,spa_chk_00016
01:01:20:053,spa:01:01:20:062,poderosos,spa_chk_00017
00:00:00:002,spa:01:01:20:063,",",spa_chk_00002
01:01:20:054,spa:01:01:20:064,sí,spa_chk_00019
00:00:00:002,spa:01:01:20:065,",",spa_chk_00002
01:01:20:055,spa:01:01:20:066,hasta,spa_chk_00021
00:00:00:002,spa:01:01:20:067,tener,spa_chk_00022
01:01:20:056,spa:01:01:20:068,el poder,spa_chk_00023
01:01:20:057,spa:01:01:20:069,de,spa_chk_00024
01:01:20:058,spa:01:01:20:070,librarse,spa_chk_00025
00:00:00:002,spa:01:01:20:071,.,spa_chk_00002
